year,month,day,dayofyear,weekofyear,dayofweek,quarter,battery,damage,narcotics,theft,other,Latitude,Longitude
2008.0,12.0,23.0,358.0,52.0,1.0,4.0,0,0,0,1,0,41.995178521999996,-87.713399454
2013.0,1.0,8.0,8.0,2.0,1.0,1.0,0,1,0,0,0,42.021178576,-87.672377709
2014.0,1.0,17.0,17.0,3.0,4.0,1.0,0,0,0,1,0,41.922786529,-87.645045119
2007.0,4.0,5.0,95.0,14.0,3.0,2.0,0,0,0,1,0,41.951407878000005,-87.760845869
2004.0,11.0,8.0,313.0,46.0,0.0,4.0,0,1,0,0,0,41.902636225,-87.650194925
2018.0,2.0,9.0,40.0,6.0,4.0,1.0,0,0,1,0,0,41.865946617,-87.705654876
2013.0,1.0,2.0,2.0,1.0,2.0,1.0,0,0,0,1,0,41.915374703000005,-87.642358158
2006.0,10.0,21.0,294.0,42.0,5.0,4.0,0,0,1,0,0,41.894567145,-87.705293917
2012.0,7.0,8.0,190.0,27.0,6.0,3.0,1,0,0,0,0,41.956642656999996,-87.649761829
2002.0,9.0,10.0,253.0,37.0,1.0,3.0,0,1,0,0,0,41.841781383000004,-87.732997005
2009.0,11.0,25.0,329.0,48.0,2.0,4.0,1,0,0,0,0,41.9369609,-87.750206299
2010.0,1.0,10.0,10.0,1.0,6.0,1.0,1,0,0,0,0,41.876136865,-87.728831143
2010.0,6.0,24.0,175.0,25.0,3.0,2.0,0,0,0,1,0,41.828018068,-87.666674271
2009.0,8.0,10.0,222.0,33.0,0.0,3.0,0,0,0,1,0,41.766949387,-87.57755036299999
2010.0,11.0,1.0,305.0,44.0,0.0,4.0,0,0,0,1,0,41.931829746,-87.657689319
2017.0,3.0,10.0,69.0,10.0,4.0,1.0,1,0,0,0,0,41.798071266,-87.70491303899998
2002.0,8.0,11.0,223.0,32.0,6.0,3.0,0,0,0,1,0,41.921606937,-87.66556500600002
2015.0,4.0,23.0,113.0,17.0,3.0,2.0,1,0,0,0,0,41.735756892,-87.603321307
2011.0,3.0,9.0,68.0,10.0,2.0,1.0,0,0,0,1,0,41.702385923,-87.661814155
2017.0,4.0,4.0,94.0,14.0,1.0,2.0,0,0,1,0,0,41.751452878,-87.62456758100002
2004.0,6.0,28.0,180.0,27.0,0.0,2.0,0,0,0,1,0,41.928429797,-87.701577329
2017.0,9.0,7.0,250.0,36.0,3.0,3.0,1,0,0,0,0,41.786001318000004,-87.79622963
2001.0,8.0,23.0,235.0,34.0,3.0,3.0,1,0,0,0,0,41.827490233,-87.64878563799999
2008.0,1.0,8.0,8.0,2.0,1.0,1.0,1,0,0,0,0,41.875250729,-87.726797963
2002.0,6.0,13.0,164.0,24.0,3.0,2.0,1,0,0,0,0,41.752399933,-87.64813648200001
2007.0,5.0,4.0,124.0,18.0,4.0,2.0,0,0,0,1,0,41.75425119,-87.618225831
2016.0,8.0,4.0,217.0,31.0,3.0,3.0,0,0,0,1,0,41.877896435,-87.624310435
2005.0,8.0,28.0,240.0,34.0,6.0,3.0,0,0,0,1,0,41.930946496,-87.788962647
2017.0,12.0,18.0,352.0,51.0,0.0,4.0,0,0,0,0,1,41.817522005,-87.601868853
2012.0,8.0,24.0,237.0,34.0,4.0,3.0,1,0,0,0,0,41.68995741,-87.637460623
2015.0,11.0,16.0,320.0,47.0,0.0,4.0,0,0,0,1,0,41.766477148,-87.578769217
2006.0,8.0,7.0,219.0,32.0,0.0,3.0,0,0,0,1,0,41.7928188,-87.67791944
2008.0,7.0,21.0,203.0,30.0,0.0,3.0,0,0,0,1,0,41.904848995,-87.671437274
2001.0,7.0,15.0,196.0,28.0,6.0,3.0,0,0,0,0,1,41.752059124,-87.66387668
2018.0,11.0,2.0,306.0,44.0,4.0,4.0,0,0,0,1,0,41.757358368,-87.631231695
2009.0,8.0,3.0,215.0,32.0,0.0,3.0,1,0,0,0,0,41.974172015,-87.84155807399998
2003.0,10.0,8.0,281.0,41.0,2.0,4.0,1,0,0,0,0,41.972811952,-87.720816775
2019.0,1.0,6.0,6.0,1.0,6.0,1.0,0,0,0,1,0,41.778097517,-87.60833703600002
2005.0,5.0,3.0,123.0,18.0,1.0,2.0,0,0,1,0,0,41.711621058,-87.65025447
2003.0,1.0,3.0,3.0,1.0,4.0,1.0,0,0,0,1,0,41.851807871999995,-87.70208961600002
2003.0,4.0,17.0,107.0,16.0,3.0,2.0,0,0,0,1,0,41.747812425,-87.652454455
2012.0,5.0,10.0,131.0,19.0,3.0,2.0,0,0,0,1,0,41.91968827,-87.661723259
2001.0,10.0,4.0,277.0,40.0,3.0,4.0,0,0,0,0,1,41.688107946,-87.626702136
2011.0,3.0,31.0,90.0,13.0,3.0,1.0,1,0,0,0,0,41.677124277,-87.631042884
2005.0,5.0,10.0,130.0,19.0,1.0,2.0,0,0,0,1,0,41.949715625,-87.66409169200001
2011.0,8.0,13.0,225.0,32.0,5.0,3.0,1,0,0,0,0,41.893183866,-87.634487765
2013.0,9.0,7.0,250.0,36.0,5.0,3.0,0,1,0,0,0,41.943853758,-87.668777088
2002.0,3.0,10.0,69.0,10.0,6.0,1.0,0,0,1,0,0,41.917334275,-87.78647699
2002.0,8.0,28.0,240.0,35.0,2.0,3.0,0,1,0,0,0,41.743239310999996,-87.65180655799999
2016.0,3.0,20.0,80.0,11.0,6.0,1.0,0,0,0,1,0,41.887402179,-87.665928685
2007.0,11.0,24.0,328.0,47.0,5.0,4.0,0,1,0,0,0,41.802575618,-87.65630552399998
2004.0,8.0,5.0,218.0,32.0,3.0,3.0,0,0,1,0,0,41.800770021,-87.66476357799999
2019.0,3.0,28.0,87.0,13.0,3.0,1.0,0,0,0,1,0,41.963595653,-87.65564038
2005.0,5.0,26.0,146.0,21.0,3.0,2.0,1,0,0,0,0,41.879748175,-87.726726058
2011.0,8.0,25.0,237.0,34.0,3.0,3.0,0,1,0,0,0,41.768031597,-87.57104940100002
2017.0,5.0,21.0,141.0,20.0,6.0,2.0,0,0,0,1,0,41.765737777,-87.613662966
2016.0,8.0,22.0,235.0,34.0,0.0,3.0,1,0,0,0,0,41.756813077,-87.60016902
2004.0,9.0,14.0,258.0,38.0,1.0,3.0,0,0,0,1,0,41.95600047,-87.67751114200001
2003.0,1.0,17.0,17.0,3.0,4.0,1.0,0,0,1,0,0,41.679125166,-87.645608775
2003.0,1.0,23.0,23.0,4.0,3.0,1.0,0,0,0,0,1,41.874059075,-87.675338675
2004.0,8.0,1.0,214.0,31.0,6.0,3.0,0,0,0,1,0,41.973100399,-87.69715709399998
2001.0,11.0,16.0,320.0,46.0,4.0,4.0,1,0,0,0,0,41.884818761999995,-87.63257749899998
2008.0,3.0,11.0,71.0,11.0,1.0,1.0,0,0,1,0,0,41.885487535,-87.726422045
2002.0,10.0,9.0,282.0,41.0,2.0,4.0,0,0,0,1,0,41.803426515,-87.723456015
2010.0,1.0,29.0,29.0,4.0,4.0,1.0,0,1,0,0,0,41.970968116,-87.724478654
2013.0,3.0,13.0,72.0,11.0,2.0,1.0,1,0,0,0,0,41.691820236999995,-87.677975465
2005.0,4.0,20.0,110.0,16.0,2.0,2.0,0,0,0,0,1,41.888099034,-87.639960193
2004.0,11.0,7.0,312.0,45.0,6.0,4.0,0,0,0,0,1,41.776724583000004,-87.669024184
2018.0,11.0,13.0,317.0,46.0,1.0,4.0,0,0,0,1,0,41.793372488,-87.631806919
2003.0,4.0,9.0,99.0,15.0,2.0,2.0,0,0,0,1,0,41.905407634,-87.72273253
2017.0,11.0,25.0,329.0,47.0,5.0,4.0,1,0,0,0,0,41.862906101,-87.656858884
2006.0,8.0,19.0,231.0,33.0,5.0,3.0,0,0,0,1,0,41.866389063,-87.70727693799999
2007.0,10.0,20.0,293.0,42.0,5.0,4.0,1,0,0,0,0,41.726416506999996,-87.632165805
2006.0,7.0,5.0,186.0,27.0,2.0,3.0,0,0,1,0,0,41.880986641999996,-87.704931179
2008.0,10.0,24.0,298.0,43.0,4.0,4.0,0,1,0,0,0,41.773533818000004,-87.661618786
2011.0,3.0,19.0,78.0,11.0,5.0,1.0,1,0,0,0,0,41.687962756,-87.643457099
2003.0,1.0,1.0,1.0,1.0,2.0,1.0,0,1,0,0,0,41.932403264,-87.72699548899998
2005.0,11.0,7.0,311.0,45.0,0.0,4.0,0,1,0,0,0,41.70226243,-87.53165885899998
2006.0,8.0,30.0,242.0,35.0,2.0,3.0,0,0,1,0,0,41.810160980999996,-87.619614446
2009.0,12.0,24.0,358.0,52.0,3.0,4.0,1,0,0,0,0,41.905106961,-87.76575977
2007.0,9.0,10.0,253.0,37.0,0.0,3.0,0,0,0,1,0,41.844162699,-87.695199039
2011.0,11.0,13.0,317.0,45.0,6.0,4.0,0,1,0,0,0,41.795652442,-87.619247355
2008.0,4.0,16.0,107.0,16.0,2.0,2.0,0,1,0,0,0,41.961412775,-87.768499584
2006.0,3.0,3.0,62.0,9.0,4.0,1.0,1,0,0,0,0,41.884856209,-87.763346345
2011.0,2.0,27.0,58.0,8.0,6.0,1.0,1,0,0,0,0,41.770312361,-87.620239634
2013.0,11.0,25.0,329.0,48.0,0.0,4.0,1,0,0,0,0,41.918097338,-87.72902685700001
2006.0,6.0,26.0,177.0,26.0,0.0,2.0,0,0,1,0,0,41.711863826999995,-87.638110725
2012.0,4.0,19.0,110.0,16.0,3.0,2.0,0,0,0,1,0,41.790872026,-87.606143261
2007.0,10.0,13.0,286.0,41.0,5.0,4.0,0,0,0,1,0,41.744207786,-87.63170110799999
2006.0,2.0,12.0,43.0,6.0,6.0,1.0,0,0,0,1,0,41.775228887,-87.66287323600002
2003.0,5.0,18.0,138.0,20.0,6.0,2.0,0,0,0,1,0,41.739265865,-87.604893749
2012.0,6.0,7.0,159.0,23.0,3.0,2.0,0,1,0,0,0,41.761436053000004,-87.61519182100002
2005.0,1.0,31.0,31.0,5.0,0.0,1.0,0,0,1,0,0,41.881175449000004,-87.73304335700001
2006.0,4.0,19.0,109.0,16.0,2.0,2.0,0,0,0,0,1,41.771556379,-87.67128071399998
2003.0,10.0,7.0,280.0,41.0,1.0,4.0,0,0,0,1,0,41.812503236,-87.744763048
2013.0,11.0,10.0,314.0,45.0,6.0,4.0,0,0,1,0,0,41.910292471999995,-87.765537492
2009.0,8.0,24.0,236.0,35.0,0.0,3.0,0,0,0,1,0,41.872709056,-87.62418785700001
2010.0,7.0,2.0,183.0,26.0,4.0,3.0,0,1,0,0,0,41.970836219,-87.66949323899998
2008.0,9.0,15.0,259.0,38.0,0.0,3.0,0,0,0,1,0,41.909798633,-87.65203628100002
2005.0,8.0,14.0,226.0,32.0,6.0,3.0,0,0,1,0,0,41.772550403000004,-87.60819421299999
2010.0,1.0,20.0,20.0,3.0,2.0,1.0,0,0,0,1,0,41.751375919000004,-87.681558841
2013.0,3.0,11.0,70.0,11.0,0.0,1.0,0,0,1,0,0,41.95434186,-87.678759724
2012.0,3.0,28.0,88.0,13.0,2.0,1.0,0,0,0,1,0,41.879336781,-87.75824350399998
2018.0,3.0,14.0,73.0,11.0,2.0,1.0,0,0,0,0,1,41.861359279,-87.694400341
2007.0,7.0,26.0,207.0,30.0,3.0,3.0,0,0,0,1,0,41.901073698000005,-87.63136393
2015.0,4.0,3.0,93.0,14.0,4.0,2.0,0,0,0,1,0,41.73516861,-87.703313645
2018.0,7.0,12.0,193.0,28.0,3.0,3.0,0,0,0,1,0,41.879433284,-87.75071124600002
2011.0,9.0,5.0,248.0,36.0,0.0,3.0,0,1,0,0,0,41.776549208,-87.673832352
2011.0,5.0,20.0,140.0,20.0,4.0,2.0,0,1,0,0,0,41.788493256,-87.648654314
2010.0,4.0,23.0,113.0,16.0,4.0,2.0,0,0,0,1,0,41.739265865,-87.604893749
2002.0,5.0,5.0,125.0,18.0,6.0,2.0,0,0,1,0,0,41.973021635,-87.65977685700001
2001.0,8.0,22.0,234.0,34.0,2.0,3.0,0,0,0,1,0,41.765988783000005,-87.573789768
2005.0,4.0,11.0,101.0,15.0,0.0,2.0,0,1,0,0,0,41.742523452,-87.658384109
2001.0,9.0,2.0,245.0,35.0,6.0,3.0,0,1,0,0,0,41.763336373,-87.573989661
2004.0,11.0,8.0,313.0,46.0,0.0,4.0,0,1,0,0,0,41.781337759,-87.70563008399998
2013.0,12.0,8.0,342.0,49.0,6.0,4.0,1,0,0,0,0,41.917289775,-87.71598729799999
2018.0,2.0,1.0,32.0,5.0,3.0,1.0,0,1,0,0,0,41.683404529,-87.630791551
2003.0,9.0,7.0,250.0,36.0,6.0,3.0,1,0,0,0,0,41.876073022,-87.73392829299999
2007.0,12.0,18.0,352.0,51.0,1.0,4.0,1,0,0,0,0,41.773209660999996,-87.634871475
2006.0,4.0,17.0,107.0,16.0,0.0,2.0,0,0,0,1,0,41.879987134000004,-87.67830366
2012.0,10.0,15.0,289.0,42.0,0.0,4.0,0,0,1,0,0,41.773957275,-87.610656599
2005.0,2.0,9.0,40.0,6.0,2.0,1.0,0,0,1,0,0,41.787856706999996,-87.687536725
2002.0,7.0,7.0,188.0,27.0,6.0,3.0,1,0,0,0,0,41.755107715,-87.590589926
2016.0,6.0,28.0,180.0,26.0,1.0,2.0,0,0,0,1,0,41.736482045,-87.569645614
2011.0,3.0,13.0,72.0,10.0,6.0,1.0,0,1,0,0,0,41.881088655,-87.720764494
2011.0,10.0,23.0,296.0,42.0,6.0,4.0,0,0,1,0,0,41.880490145,-87.70849065200001
2007.0,7.0,6.0,187.0,27.0,4.0,3.0,0,0,1,0,0,41.882803164,-87.76327645799999
2007.0,6.0,27.0,178.0,26.0,2.0,2.0,0,0,1,0,0,41.910847394,-87.710090384
2014.0,7.0,1.0,182.0,27.0,1.0,3.0,0,1,0,0,0,41.676211368000004,-87.621828417
2007.0,6.0,11.0,162.0,24.0,0.0,2.0,0,1,0,0,0,41.904832114,-87.669938657
2003.0,4.0,12.0,102.0,15.0,5.0,2.0,0,0,1,0,0,41.750615130999996,-87.599103497
2013.0,9.0,2.0,245.0,36.0,0.0,3.0,1,0,0,0,0,41.920082156,-87.64299815700001
2007.0,9.0,15.0,258.0,37.0,5.0,3.0,0,1,0,0,0,41.878334451,-87.69722762
2012.0,9.0,8.0,252.0,36.0,5.0,3.0,1,0,0,0,0,41.848227153,-87.633512848
2006.0,6.0,1.0,152.0,22.0,3.0,2.0,0,0,1,0,0,41.885730323000004,-87.76419057700001
2009.0,10.0,20.0,293.0,43.0,1.0,4.0,0,0,1,0,0,41.879940632,-87.745260931
2006.0,3.0,16.0,75.0,11.0,3.0,1.0,0,1,0,0,0,41.689879592,-87.64230163200001
2005.0,5.0,29.0,149.0,21.0,6.0,2.0,0,0,0,1,0,41.802896505999996,-87.606425428
2005.0,3.0,28.0,87.0,13.0,0.0,1.0,0,0,0,1,0,41.80632805,-87.664911196
2003.0,4.0,17.0,107.0,16.0,3.0,2.0,1,0,0,0,0,41.667764242,-87.63796318899998
2008.0,11.0,4.0,309.0,45.0,1.0,4.0,0,0,0,1,0,41.980701291,-87.75082247600002
2003.0,9.0,25.0,268.0,39.0,3.0,3.0,0,0,0,0,1,41.876616762,-87.75815039
2001.0,3.0,13.0,72.0,11.0,1.0,1.0,1,0,0,0,0,41.730118788,-87.665837383
2004.0,4.0,24.0,115.0,17.0,5.0,2.0,0,0,0,1,0,41.751596008,-87.57686195
2004.0,3.0,1.0,61.0,10.0,0.0,1.0,0,0,0,1,0,41.946542477,-87.73608437600002
2007.0,1.0,7.0,7.0,1.0,6.0,1.0,0,1,0,0,0,41.854769852,-87.707775684
2004.0,4.0,13.0,104.0,16.0,1.0,2.0,0,0,0,1,0,41.731034547,-87.551278684
2013.0,4.0,26.0,116.0,17.0,4.0,2.0,0,0,0,0,1,41.761424534,-87.589655736
2017.0,7.0,29.0,210.0,30.0,5.0,3.0,0,1,0,0,0,41.984325716,-87.656634345
2007.0,6.0,21.0,172.0,25.0,3.0,2.0,0,0,1,0,0,41.902064444000004,-87.770951454
2018.0,12.0,31.0,365.0,1.0,0.0,4.0,0,0,0,1,0,41.861849631999995,-87.73605086100002
2001.0,3.0,21.0,80.0,12.0,2.0,1.0,1,0,0,0,0,41.856765829000004,-87.67122118799999
2019.0,2.0,18.0,49.0,8.0,0.0,1.0,1,0,0,0,0,41.859979546,-87.72743053299999
2010.0,9.0,11.0,254.0,36.0,5.0,3.0,1,0,0,0,0,41.797348695,-87.674400294
2006.0,1.0,30.0,30.0,5.0,0.0,1.0,1,0,0,0,0,41.74498778,-87.600153332
2003.0,10.0,8.0,281.0,41.0,2.0,4.0,0,0,0,1,0,41.739265865,-87.604893749
2007.0,3.0,24.0,83.0,12.0,5.0,1.0,0,0,0,1,0,41.886136329,-87.66816368399998
2017.0,12.0,2.0,336.0,48.0,5.0,4.0,0,0,0,0,1,41.926745618000005,-87.769735202
2001.0,12.0,6.0,340.0,49.0,3.0,4.0,0,0,0,1,0,41.889381633,-87.76503959799999
2012.0,12.0,26.0,361.0,52.0,2.0,4.0,0,0,0,1,0,41.748472119,-87.603888197
2008.0,7.0,26.0,208.0,30.0,5.0,3.0,0,1,0,0,0,41.829753522,-87.67160603100002
2010.0,5.0,16.0,136.0,19.0,6.0,2.0,1,0,0,0,0,41.83587241,-87.64622670700001
2016.0,12.0,31.0,366.0,52.0,5.0,4.0,0,0,1,0,0,41.867459843,-87.698374433
2004.0,7.0,14.0,196.0,29.0,2.0,3.0,1,0,0,0,0,41.820512235,-87.69168818
2011.0,7.0,19.0,200.0,29.0,1.0,3.0,0,0,1,0,0,41.777919948000005,-87.710964824
2007.0,6.0,2.0,153.0,22.0,5.0,2.0,1,0,0,0,0,41.926831254,-87.759323806
2007.0,8.0,3.0,215.0,31.0,4.0,3.0,0,0,0,1,0,41.868252515,-87.63045648
2002.0,5.0,16.0,136.0,20.0,3.0,2.0,0,0,0,0,1,41.781988044,-87.697128486
2019.0,5.0,9.0,129.0,19.0,3.0,2.0,0,0,1,0,0,41.875841367,-87.727956355
2011.0,5.0,6.0,126.0,18.0,4.0,2.0,0,0,1,0,0,41.943344859,-87.750383378
2002.0,7.0,22.0,203.0,30.0,0.0,3.0,1,0,0,0,0,41.932981712,-87.707453038
2008.0,7.0,29.0,211.0,31.0,1.0,3.0,0,1,0,0,0,41.93919401,-87.71902519700001
2013.0,12.0,28.0,362.0,52.0,5.0,4.0,0,0,0,1,0,41.692488036,-87.631201652
2002.0,1.0,15.0,15.0,3.0,1.0,1.0,0,0,1,0,0,41.828343176,-87.626497604
2018.0,1.0,11.0,11.0,2.0,3.0,1.0,1,0,0,0,0,41.872292341,-87.744178145
2014.0,7.0,11.0,192.0,28.0,4.0,3.0,0,1,0,0,0,41.859101681,-87.70401118299999
2005.0,8.0,16.0,228.0,33.0,1.0,3.0,0,0,1,0,0,41.774305285,-87.611884483
2001.0,2.0,23.0,54.0,8.0,4.0,1.0,0,0,0,1,0,41.866237329,-87.710663357
2018.0,6.0,28.0,179.0,26.0,3.0,2.0,0,0,0,1,0,41.742806937,-87.683276101
2015.0,12.0,12.0,346.0,50.0,5.0,4.0,1,0,0,0,0,41.934585328000004,-87.79128017299999
2015.0,10.0,26.0,299.0,44.0,0.0,4.0,0,0,0,0,1,41.692658024,-87.702135933
2018.0,8.0,23.0,235.0,34.0,3.0,3.0,1,0,0,0,0,41.880850198000005,-87.716205977
2011.0,6.0,1.0,152.0,22.0,2.0,2.0,0,0,1,0,0,41.776910760999996,-87.684797914
2017.0,6.0,21.0,172.0,25.0,2.0,2.0,0,0,0,1,0,42.006007626,-87.66366392
2002.0,10.0,26.0,299.0,43.0,5.0,4.0,0,0,0,1,0,41.793323548000004,-87.63413241299999
2017.0,10.0,3.0,276.0,40.0,1.0,4.0,0,0,0,1,0,41.841784124,-87.70128168
2011.0,2.0,5.0,36.0,5.0,5.0,1.0,0,0,1,0,0,41.885364284,-87.73641580399998
2013.0,6.0,10.0,161.0,24.0,0.0,2.0,0,0,0,1,0,41.739161501999995,-87.732502774
2018.0,12.0,23.0,357.0,51.0,6.0,4.0,1,0,0,0,0,41.789791217,-87.65233309999998
2017.0,6.0,5.0,156.0,23.0,0.0,2.0,0,0,0,1,0,41.892509386,-87.626069718
2004.0,8.0,17.0,230.0,34.0,1.0,3.0,0,0,1,0,0,41.844112707,-87.628445336
2004.0,10.0,15.0,289.0,42.0,4.0,4.0,1,0,0,0,0,41.767186168,-87.584372997
2003.0,12.0,27.0,361.0,52.0,5.0,4.0,1,0,0,0,0,41.785055974,-87.62221761
2011.0,6.0,15.0,166.0,24.0,2.0,2.0,0,0,0,1,0,41.654636895,-87.54109776799999
2006.0,2.0,10.0,41.0,6.0,4.0,1.0,0,0,0,1,0,41.809297059,-87.591967028
2011.0,9.0,19.0,262.0,38.0,0.0,3.0,1,0,0,0,0,41.862813601999996,-87.71850868799999
2001.0,6.0,20.0,171.0,25.0,2.0,2.0,0,0,0,0,1,41.950501196,-87.75189156399998
2018.0,6.0,8.0,159.0,23.0,4.0,2.0,1,0,0,0,0,41.877926081999995,-87.72986813700001
2002.0,8.0,24.0,236.0,34.0,5.0,3.0,0,1,0,0,0,41.759287207,-87.628029284
2012.0,10.0,15.0,289.0,42.0,0.0,4.0,0,0,0,1,0,41.883500186999996,-87.627876698
2019.0,5.0,11.0,131.0,19.0,5.0,2.0,1,0,0,0,0,41.744883941,-87.664079475
2005.0,12.0,11.0,345.0,49.0,6.0,4.0,1,0,0,0,0,42.009000823,-87.67301524
2014.0,6.0,30.0,181.0,27.0,0.0,2.0,0,0,0,1,0,41.841387584,-87.62353192799999
2004.0,5.0,20.0,141.0,21.0,3.0,2.0,0,1,0,0,0,41.705091724,-87.643266696
2003.0,4.0,4.0,94.0,14.0,4.0,2.0,1,0,0,0,0,41.947534747,-87.80708375299999
2009.0,12.0,21.0,355.0,52.0,0.0,4.0,0,0,0,0,1,41.924730515,-87.77574630299999
2011.0,8.0,2.0,214.0,31.0,1.0,3.0,0,0,0,0,1,41.940488689,-87.726136002
2015.0,2.0,27.0,58.0,9.0,4.0,1.0,0,0,1,0,0,41.718561611999995,-87.536492757
2012.0,2.0,4.0,35.0,5.0,5.0,1.0,0,0,0,1,0,41.825845167,-87.60442679299999
2013.0,9.0,26.0,269.0,39.0,3.0,3.0,1,0,0,0,0,41.749315877,-87.568628671
2002.0,4.0,1.0,91.0,14.0,0.0,2.0,1,0,0,0,0,41.839857228,-87.72199093
2012.0,6.0,25.0,177.0,26.0,0.0,2.0,0,0,0,1,0,41.885740814,-87.630778959
2014.0,7.0,25.0,206.0,30.0,4.0,3.0,0,0,0,1,0,41.745827484,-87.602298459
2012.0,10.0,11.0,285.0,41.0,3.0,4.0,1,0,0,0,0,41.751078675,-87.560160575
2014.0,6.0,9.0,160.0,24.0,0.0,2.0,0,0,0,1,0,41.793579386,-87.645142068
2007.0,8.0,3.0,215.0,31.0,4.0,3.0,0,1,0,0,0,41.994942431,-87.67017348899998
2003.0,12.0,24.0,358.0,52.0,2.0,4.0,1,0,0,0,0,41.941560614000004,-87.739574926
2005.0,1.0,26.0,26.0,4.0,2.0,1.0,1,0,0,0,0,41.706070186,-87.65364580299999
2009.0,9.0,24.0,267.0,39.0,3.0,3.0,0,0,1,0,0,41.89005352,-87.628785195
2006.0,6.0,26.0,177.0,26.0,0.0,2.0,1,0,0,0,0,41.875288193,-87.724025385
2014.0,12.0,23.0,357.0,52.0,1.0,4.0,0,0,1,0,0,41.799055746,-87.663505122
2015.0,1.0,25.0,25.0,4.0,6.0,1.0,0,1,0,0,0,41.724650968,-87.62752904700001
2009.0,5.0,11.0,131.0,20.0,0.0,2.0,0,0,0,1,0,41.928978204,-87.70751054899998
2017.0,4.0,30.0,120.0,17.0,6.0,2.0,1,0,0,0,0,41.755424135,-87.645377577
2009.0,9.0,23.0,266.0,39.0,2.0,3.0,0,1,0,0,0,41.828477465,-87.68314393899998
2017.0,11.0,23.0,327.0,47.0,3.0,4.0,1,0,0,0,0,41.893962515,-87.63617614799999
2017.0,9.0,24.0,267.0,38.0,6.0,3.0,0,0,0,1,0,41.870061798,-87.70443239
2009.0,3.0,14.0,73.0,11.0,5.0,1.0,0,0,0,1,0,41.754384151,-87.577269
2012.0,9.0,14.0,258.0,37.0,4.0,3.0,0,0,1,0,0,41.867308877,-87.698368584
2007.0,7.0,7.0,188.0,27.0,5.0,3.0,1,0,0,0,0,41.847065023,-87.71608668799999
2004.0,11.0,20.0,325.0,47.0,5.0,4.0,1,0,0,0,0,41.77803283,-87.703979498
2018.0,4.0,6.0,96.0,14.0,4.0,2.0,1,0,0,0,0,42.005475890999996,-87.820411264
2004.0,1.0,17.0,17.0,3.0,5.0,1.0,1,0,0,0,0,42.010078895999996,-87.68110647700001
2005.0,11.0,11.0,315.0,45.0,4.0,4.0,0,1,0,0,0,41.740833257,-87.624259333
2012.0,6.0,28.0,180.0,26.0,3.0,2.0,1,0,0,0,0,41.955427715999996,-87.77807803799999
2001.0,12.0,30.0,364.0,52.0,6.0,4.0,1,0,0,0,0,41.881078895,-87.706244905
2009.0,5.0,19.0,139.0,21.0,1.0,2.0,0,0,1,0,0,41.845785304,-87.70629606899998
2018.0,8.0,22.0,234.0,34.0,2.0,3.0,0,0,0,0,1,41.882228688000005,-87.76585946200001
2007.0,6.0,22.0,173.0,25.0,4.0,2.0,1,0,0,0,0,41.878123916,-87.633208786
2007.0,7.0,16.0,197.0,29.0,0.0,3.0,1,0,0,0,0,41.691990514000004,-87.635124726
2005.0,3.0,17.0,76.0,11.0,3.0,1.0,1,0,0,0,0,41.849173995,-87.71736570899998
2004.0,11.0,13.0,318.0,46.0,5.0,4.0,0,1,0,0,0,41.763347873,-87.706450571
2010.0,1.0,23.0,23.0,3.0,5.0,1.0,0,0,0,1,0,41.897031719,-87.66404332399998
2011.0,6.0,24.0,175.0,25.0,4.0,2.0,0,1,0,0,0,41.893353174,-87.649390334
2015.0,5.0,20.0,140.0,21.0,2.0,2.0,0,1,0,0,0,41.870550254,-87.62611724799999
2006.0,5.0,11.0,131.0,19.0,3.0,2.0,1,0,0,0,0,41.737094305,-87.57299817799999
2010.0,2.0,6.0,37.0,5.0,5.0,1.0,0,1,0,0,0,41.834649082,-87.684556615
2017.0,6.0,26.0,177.0,26.0,0.0,2.0,0,1,0,0,0,41.903245247,-87.74750465
2004.0,1.0,11.0,11.0,2.0,6.0,1.0,0,0,0,0,1,41.736010047,-87.64294681700001
2009.0,4.0,25.0,115.0,17.0,5.0,2.0,1,0,0,0,0,41.866519776,-87.69512727899998
2004.0,3.0,18.0,78.0,12.0,3.0,1.0,1,0,0,0,0,41.862420869,-87.71334723700001
2014.0,1.0,24.0,24.0,4.0,4.0,1.0,0,0,0,1,0,41.896888585999996,-87.628203192
2003.0,3.0,17.0,76.0,12.0,0.0,1.0,1,0,0,0,0,41.750564800999996,-87.649193107
2004.0,6.0,2.0,154.0,23.0,2.0,2.0,0,0,0,1,0,41.997838869,-87.683357858
2010.0,5.0,28.0,148.0,21.0,4.0,2.0,0,0,0,1,0,41.851629601,-87.717782606
2006.0,3.0,28.0,87.0,13.0,1.0,1.0,0,0,0,1,0,41.699184632,-87.642593834
2008.0,8.0,11.0,224.0,33.0,0.0,3.0,0,0,0,1,0,41.761252657,-87.613951329
2012.0,6.0,28.0,180.0,26.0,3.0,2.0,0,0,0,1,0,41.69219568,-87.655644545
2007.0,7.0,4.0,185.0,27.0,2.0,3.0,0,0,0,1,0,41.965555835,-87.718168983
2017.0,5.0,31.0,151.0,22.0,2.0,2.0,0,1,0,0,0,41.894765596999996,-87.69253587600002
2005.0,2.0,23.0,54.0,8.0,2.0,1.0,1,0,0,0,0,41.749104236,-87.734095796
2006.0,3.0,1.0,60.0,9.0,2.0,1.0,0,0,0,1,0,41.800649589,-87.71631594600002
